Code,Description,OrgCode,Parent,Stage,MonitoringCode
25789,corruption or malpraacice,DOSIR,25781.0,4,1799.0
25790,Others,DOSIR,25781.0,4,1799.0
25791,Recruitment,DOSIR,25768.0,3,199.0
25792,Pension/NPS/PF,DOSIR,25768.0,3,199.0
25793,Purchase and store,DOSIR,25768.0,3,199.0
25794,Outsourcing,DOSIR,25768.0,3,199.0
25795,Harrassment related,DOSIR,25768.0,3,199.0
25796,corruption or malpractice,DOSIR,25768.0,3,199.0
25797,Others,DOSIR,25768.0,3,199.0
25798,Matters related to Public Funded Research Institutes (PFRI),DOSIR,22550.0,2,599.0
25799,Matters related to Scientific and Industrial Research Organizations (SIRO),DOSIR,22550.0,2,599.0
25805,"1.Payment Related _x000D_
2.Final Settlement_x000D_
3.Process Related _x000D_
4. Policy Related ",MPOWR,16708.0,4,1799.0
25806,Racial discrimination,MPOWR,16651.0,4,1799.0
25807,Harassment of women at workplace,MPOWR,16651.0,4,1799.0
25808,Administrative Reforms and public grievances,DARPG,,1,
25809,Central Government related,DARPG,25808.0,2,
25810,State Government related,DARPG,25808.0,2,
25811,Other,MPOWR,20036.0,4,1799.0
25813,"Quarter Related, Allotment, repairing and Maintenance related",MCOAL,25172.0,3,1799.0
25814,"Building construction, Road construction and tenders related",MCOAL,25172.0,3,1799.0
25827,Coal India Limited,MCOAL,25175.0,4,1799.0
25828,Neyvali Lignite Ltd.,MCOAL,25175.0,4,1799.0
25829,Singareni Colleries  Company Ltd.,MCOAL,25175.0,4,1799.0
25830,Bharat Coking Coal Limited BCCL,MCOAL,25827.0,5,1799.0
25831,Central Coalfields Limited,MCOAL,25827.0,5,1799.0
25832,Mahanadi Coalfields Limited,MCOAL,25827.0,5,1799.0
25833,Northern Coalfields Limited,MCOAL,25827.0,5,1799.0
25834,Western Coalfields Limited,MCOAL,25827.0,5,1799.0
25835,Southeastern Coalfields Limited,MCOAL,25827.0,5,1799.0
25836,Eastern Coalfields Limited,MCOAL,25827.0,5,1799.0
25837,coal Mine Plan and Design Institute,MCOAL,25827.0,5,1799.0
25838,Coal India Limited,MCOAL,25177.0,4,1799.0
25839,Neyvali Lignite Ltd.,MCOAL,25177.0,4,1799.0
25840,Singareni Colleries  Company Ltd.,MCOAL,25177.0,4,1799.0
25841,Bharat Coking Coal Limited BCCL,MCOAL,25838.0,5,1799.0
25842,Central Coalfields Limited,MCOAL,25838.0,5,1799.0
25843,Mahanadi Coalfields Limited,MCOAL,25838.0,5,1799.0
25844,Northern Coalfields Limited,MCOAL,25838.0,5,1799.0
25845,Western Coalfields Limited,MCOAL,25838.0,5,1799.0
25846,Southeastern Coalfields Limited,MCOAL,25838.0,5,1799.0
25847,Eastern Coalfields Limited,MCOAL,25838.0,5,1799.0
25848,coal Mine Plan and Design Institute,MCOAL,25838.0,5,1799.0
25849,Encroachment of Quarter and Coal Theft and Posting of security personnel,MCOAL,25170.0,3,1799.0
25850,Coal India Limited,MCOAL,25849.0,4,1799.0
25851,Neyvali Lignite Ltd.,MCOAL,25849.0,4,1799.0
25852,Singareni Colleries  Company Ltd.,MCOAL,25849.0,4,1799.0
25853,Bharat Coking Coal Limited BCCL,MCOAL,25850.0,5,1799.0
25854,Central Coalfields Limited,MCOAL,25850.0,5,1799.0
25855,Mahanadi Coalfields Limited,MCOAL,25850.0,5,1799.0
25856,Northern Coalfields Limited,MCOAL,25850.0,5,1799.0
25857,Western Coalfields Limited,MCOAL,25850.0,5,1799.0
25858,Southeastern Coalfields Limited,MCOAL,25850.0,5,1799.0
25859,Eastern Coalfields Limited,MCOAL,25850.0,5,1799.0
25860,coal Mine Plan and Design Institute,MCOAL,25850.0,5,1799.0
25861,Coal India Limited,MCOAL,25167.0,4,1799.0
25862,Neyvali Lignite Ltd.,MCOAL,25167.0,4,1799.0
25863,Singareni Colleries  Company Ltd.,MCOAL,25167.0,4,1799.0
25872,Bharat Coking Coal Limited BCCL,MCOAL,25861.0,5,1799.0
25873,Central Coalfields Limited,MCOAL,25861.0,5,1799.0
25874,Mahanadi Coalfields Limited,MCOAL,25861.0,5,1799.0
25875,Northern Coalfields Limited,MCOAL,25861.0,5,1799.0
25876,Western Coalfields Limited,MCOAL,25861.0,5,1799.0
25877,Southeastern Coalfields Limited,MCOAL,25861.0,5,1799.0
25878,Eastern Coalfields Limited,MCOAL,25861.0,5,1799.0
25879,coal Mine Plan and Design Institute,MCOAL,25861.0,5,1799.0
25880,Coal India Limited,MCOAL,25814.0,4,1799.0
25881,Neyvali Lignite Ltd.,MCOAL,25814.0,4,1799.0
25882,Singareni Colleries  Company Ltd.,MCOAL,25814.0,4,1799.0
25883,Coal India Limited,MCOAL,25813.0,4,1799.0
25884,Neyvali Lignite Ltd.,MCOAL,25813.0,4,1799.0
25885,Singareni Colleries  Company Ltd.,MCOAL,25813.0,4,1799.0
25886,Bharat Coking Coal Limited BCCL,MCOAL,25880.0,5,1799.0
25887,Central Coalfields Limited,MCOAL,25880.0,5,1799.0
25888,Mahanadi Coalfields Limited,MCOAL,25880.0,5,1799.0
25889,Northern Coalfields Limited,MCOAL,25880.0,5,1799.0
25890,Western Coalfields Limited,MCOAL,25880.0,5,1799.0
25891,Southeastern Coalfields Limited,MCOAL,25880.0,5,1799.0
25892,Eastern Coalfields Limited,MCOAL,25880.0,5,1799.0
25893,coal Mine Plan and Design Institute,MCOAL,25880.0,5,1799.0
25894,Bharat Coking Coal Limited BCCL,MCOAL,25883.0,5,1799.0
25895,Central Coalfields Limited,MCOAL,25883.0,5,1799.0
25896,Mahanadi Coalfields Limited,MCOAL,25883.0,5,1799.0
25897,Northern Coalfields Limited,MCOAL,25883.0,5,1799.0
25898,Western Coalfields Limited,MCOAL,25883.0,5,1799.0
25899,Southeastern Coalfields Limited,MCOAL,25883.0,5,1799.0
25900,Eastern Coalfields Limited,MCOAL,25883.0,5,1799.0
25901,coal Mine Plan and Design Institute,MCOAL,25883.0,5,1799.0
25902,Ministry of Coal,MCOAL,25186.0,4,1799.0
25903,coal india ltd,MCOAL,25186.0,4,1799.0
25904,Singareni Colleries  Company Ltd.,MCOAL,25186.0,4,1799.0
25905,Neyveli Lignite Ltd,MCOAL,25186.0,4,1799.0
25906,Ministry of Coal,MCOAL,25185.0,4,1799.0
25907,coal india ltd,MCOAL,25185.0,4,1799.0
25908,Singareni Colleries  Company Ltd.,MCOAL,25185.0,4,1799.0
25909,Neyveli Lignite Ltd,MCOAL,25185.0,4,1799.0
25910,Ministry of Coal,MCOAL,25187.0,4,1799.0
25911,coal india ltd,MCOAL,25187.0,4,1799.0
25912,Singareni Colleries  Company Ltd.,MCOAL,25187.0,4,1799.0
25913,Neyveli Lignite Ltd,MCOAL,25187.0,4,1799.0
25914,Ministry of Coal,MCOAL,25188.0,4,1799.0
25915,coal india ltd,MCOAL,25188.0,4,1799.0
25916,Singareni Colleries  Company Ltd.,MCOAL,25188.0,4,1799.0
25917,Neyveli Lignite Ltd,MCOAL,25188.0,4,1799.0
25918,Ministry of Coal,MCOAL,25189.0,4,1799.0
25919,coal india ltd,MCOAL,25189.0,4,1799.0
25920,Singareni Colleries  Company Ltd.,MCOAL,25189.0,4,1799.0
25921,Neyveli Lignite Ltd,MCOAL,25189.0,4,1799.0
25922,Ministry of Coal,MCOAL,25190.0,4,1799.0
25923,coal india ltd,MCOAL,25190.0,4,1799.0
25924,Singareni Colleries  Company Ltd.,MCOAL,25190.0,4,1799.0
25925,Neyveli Lignite Ltd,MCOAL,25190.0,4,1799.0
25926,Ministry of Coal,MCOAL,25191.0,4,1799.0
25927,coal india ltd,MCOAL,25191.0,4,1799.0
25928,Singareni Colleries  Company Ltd.,MCOAL,25191.0,4,1799.0
25929,Neyveli Lignite Ltd,MCOAL,25191.0,4,1799.0
25930,Ministry of Coal,MCOAL,25192.0,4,1799.0
25931,Singareni Colleries  Company Ltd.,MCOAL,25192.0,4,1799.0
25932,Neyveli Lignite Ltd,MCOAL,25192.0,4,1799.0
25933,Ministry of Coal,MCOAL,25193.0,4,1799.0
25934,coal india ltd,MCOAL,25193.0,4,1799.0
25935,Singareni Colleries  Company Ltd.,MCOAL,25193.0,4,1799.0
25936,Neyveli Lignite Ltd,MCOAL,25193.0,4,1799.0
25937,Administrative (HR),MPOWR,20069.0,4,1799.0
25938,Court Cases,MPOWR,20069.0,4,1799.0
25939,Audit,MPOWR,20069.0,4,1799.0
25940,Grievance,MPOWR,20069.0,4,1799.0
25941,Parliament Question,MPOWR,20069.0,4,1799.0
25942,Appointment of Estate Officer for and all the matter related to BBMB,MPOWR,20069.0,4,1799.0
25943,Coal Mine Provident Fund Organisation,MCOAL,25220.0,4,1799.0
25944,Coal Mine Provident Fund Organisation,MCOAL,25219.0,4,1799.0
25945,Coal Mine Provident Fund Organisation,MCOAL,25221.0,4,1799.0
25946,Coal Mine Provident Fund Organisation,MCOAL,25218.0,4,1799.0
25947,Ministry of Coal,MCOAL,25150.0,4,1799.0
25948,coal india ltd,MCOAL,25150.0,4,1799.0
25949,Singareni Colleries  Company Ltd.,MCOAL,25150.0,4,1799.0
25950,Neyveli Lignite Ltd,MCOAL,25150.0,4,1799.0
25951,Bharat Coking Coal Limited BCCL,MCOAL,25948.0,5,1799.0
25952,Central Coalfields Limited,MCOAL,25948.0,5,1799.0
25953,Mahanadi Coalfields Limited,MCOAL,25948.0,5,1799.0
25954,Northern Coalfields Limited,MCOAL,25948.0,5,1799.0
25955,Western Coalfields Limited,MCOAL,25948.0,5,1799.0
25956,Southeastern Coalfields Limited,MCOAL,25948.0,5,1799.0
25957,Eastern Coalfields Limited,MCOAL,25948.0,5,1799.0
25958,coal Mine Plan and Design Institute,MCOAL,25948.0,5,1799.0
25959,Ministry of Coal,MCOAL,25260.0,5,1799.0
25960,coal india ltd,MCOAL,25260.0,5,1799.0
25961,Singareni Colleries  Company Ltd.,MCOAL,25260.0,5,1799.0
25962,Neyveli Lignite Ltd,MCOAL,25260.0,5,1799.0
25963,Ministry of Coal,MCOAL,25255.0,5,1799.0
25964,coal india ltd,MCOAL,25255.0,5,1799.0
25965,Singareni Colleries  Company Ltd.,MCOAL,25255.0,5,1799.0
25966,Neyveli Lignite Ltd,MCOAL,25255.0,5,1799.0
25967,Ministry of Coal,MCOAL,25256.0,5,1799.0
25968,coal india ltd,MCOAL,25256.0,5,1799.0
25969,Singareni Colleries  Company Ltd.,MCOAL,25256.0,5,1799.0
25970,Neyveli Lignite Ltd,MCOAL,25256.0,5,1799.0
25971,Ministry of Coal,MCOAL,25257.0,5,1799.0
25972,coal india ltd,MCOAL,25257.0,5,1799.0
25973,Singareni Colleries  Company Ltd.,MCOAL,25257.0,5,1799.0
25974,Neyveli Lignite Ltd,MCOAL,25257.0,5,1799.0
25975,Ministry of Coal,MCOAL,25258.0,5,1799.0
25976,coal india ltd,MCOAL,25258.0,5,1799.0
25977,Singareni Colleries  Company Ltd.,MCOAL,25258.0,5,1799.0
25978,Neyveli Lignite Ltd,MCOAL,25258.0,5,1799.0
25979,Ministry of Coal,MCOAL,25259.0,5,1799.0
25980,coal india ltd,MCOAL,25259.0,5,1799.0
25981,Singareni Colleries  Company Ltd.,MCOAL,25259.0,5,1799.0
25982,Neyveli Lignite Ltd,MCOAL,25259.0,5,1799.0
25983,Ministry of Coal,MCOAL,25261.0,5,1799.0
25984,coal india ltd,MCOAL,25261.0,5,1799.0
25985,Singareni Colleries  Company Ltd.,MCOAL,25261.0,5,1799.0
25986,Neyveli Lignite Ltd,MCOAL,25261.0,5,1799.0
25987,Ministry of Coal,MCOAL,25262.0,5,1799.0
25988,coal india ltd,MCOAL,25262.0,5,1799.0
25989,Singareni Colleries  Company Ltd.,MCOAL,25262.0,5,1799.0
25990,Neyveli Lignite Ltd,MCOAL,25262.0,5,1799.0
25991,Ministry of Coal,MCOAL,25264.0,5,1799.0
25992,coal india ltd,MCOAL,25264.0,5,1799.0
25993,Singareni Colleries  Company Ltd.,MCOAL,25264.0,5,1799.0
25994,Neyveli Lignite Ltd,MCOAL,25264.0,5,1799.0
25995,Ministry of Coal,MCOAL,25265.0,5,1799.0
25996,coal india ltd,MCOAL,25265.0,5,1799.0
25997,Singareni Colleries  Company Ltd.,MCOAL,25265.0,5,1799.0
25998,Neyveli Lignite Ltd,MCOAL,25265.0,5,1799.0
25999,Ministry of Coal,MCOAL,25266.0,5,1799.0
26000,coal india ltd,MCOAL,25266.0,5,1799.0
26001,Singareni Colleries  Company Ltd.,MCOAL,25266.0,5,1799.0
26002,Neyveli Lignite Ltd,MCOAL,25266.0,5,1799.0
26003,Ministry of Coal,MCOAL,25267.0,5,1799.0
26004,coal india ltd,MCOAL,25267.0,5,1799.0
26005,Singareni Colleries  Company Ltd.,MCOAL,25267.0,5,1799.0
26006,Neyveli Lignite Ltd,MCOAL,25267.0,5,1799.0
26007,Bharat Coking Coal Limited BCCL,MCOAL,25992.0,6,1799.0
26008,Central Coalfields Limited,MCOAL,25992.0,6,1799.0
26009,Mahanadi Coalfields Limited,MCOAL,25992.0,6,1799.0
26010,Northern Coalfields Limited,MCOAL,25992.0,6,1799.0
26011,Western Coalfields Limited,MCOAL,25992.0,6,1799.0
26012,Southeastern Coalfields Limited,MCOAL,25992.0,6,1799.0
26013,Eastern Coalfields Limited,MCOAL,25992.0,6,1799.0
26014,coal Mine Plan and Design Institute,MCOAL,25992.0,6,1799.0
26015,Bharat Coking Coal Limited BCCL,MCOAL,25996.0,6,1799.0
26016,Central Coalfields Limited,MCOAL,25996.0,6,1799.0
26017,Mahanadi Coalfields Limited,MCOAL,25996.0,6,1799.0
26018,Northern Coalfields Limited,MCOAL,25996.0,6,1799.0
26019,Western Coalfields Limited,MCOAL,25996.0,6,1799.0
26020,Southeastern Coalfields Limited,MCOAL,25996.0,6,1799.0
26021,Eastern Coalfields Limited,MCOAL,25996.0,6,1799.0
26022,coal Mine Plan and Design Institute,MCOAL,25996.0,6,1799.0
26023,Bharat Coking Coal Limited BCCL,MCOAL,26000.0,6,1799.0
26024,Central Coalfields Limited,MCOAL,26000.0,6,1799.0
26025,Mahanadi Coalfields Limited,MCOAL,26000.0,6,1799.0
26026,Northern Coalfields Limited,MCOAL,26000.0,6,1799.0
26027,Western Coalfields Limited,MCOAL,26000.0,6,1799.0
26028,Southeastern Coalfields Limited,MCOAL,26000.0,6,1799.0
26029,Eastern Coalfields Limited,MCOAL,26000.0,6,1799.0
26030,coal Mine Plan and Design Institute,MCOAL,26000.0,6,1799.0
26031,Bharat Coking Coal Limited BCCL,MCOAL,26004.0,6,1799.0
26032,Central Coalfields Limited,MCOAL,26004.0,6,1799.0
26033,Mahanadi Coalfields Limited,MCOAL,26004.0,6,1799.0
26034,Northern Coalfields Limited,MCOAL,26004.0,6,1799.0
26035,Western Coalfields Limited,MCOAL,26004.0,6,1799.0
26036,Southeastern Coalfields Limited,MCOAL,26004.0,6,1799.0
26037,Eastern Coalfields Limited,MCOAL,26004.0,6,1799.0
26038,coal Mine Plan and Design Institute,MCOAL,26004.0,6,1799.0
26039,Bharat Coking Coal Limited BCCL,MCOAL,25964.0,6,1799.0
26040,Central Coalfields Limited,MCOAL,25964.0,6,1799.0
26041,Mahanadi Coalfields Limited,MCOAL,25964.0,6,1799.0
26042,Northern Coalfields Limited,MCOAL,25964.0,6,1799.0
26043,Western Coalfields Limited,MCOAL,25964.0,6,1799.0
26044,Southeastern Coalfields Limited,MCOAL,25964.0,6,1799.0
26045,Eastern Coalfields Limited,MCOAL,25964.0,6,1799.0
26046,coal Mine Plan and Design Institute,MCOAL,25964.0,6,1799.0
26047,Bharat Coking Coal Limited BCCL,MCOAL,25968.0,6,1799.0
26048,Central Coalfields Limited,MCOAL,25968.0,6,1799.0
26049,Mahanadi Coalfields Limited,MCOAL,25968.0,6,1799.0
26050,Northern Coalfields Limited,MCOAL,25968.0,6,1799.0
26051,Western Coalfields Limited,MCOAL,25968.0,6,1799.0
26052,Southeastern Coalfields Limited,MCOAL,25968.0,6,1799.0
26053,Eastern Coalfields Limited,MCOAL,25968.0,6,1799.0
26054,coal Mine Plan and Design Institute,MCOAL,25968.0,6,1799.0
26055,Bharat Coking Coal Limited BCCL,MCOAL,25972.0,6,1799.0
26056,Central Coalfields Limited,MCOAL,25972.0,6,1799.0
26057,Mahanadi Coalfields Limited,MCOAL,25972.0,6,1799.0
26058,Northern Coalfields Limited,MCOAL,25972.0,6,1799.0
26059,Western Coalfields Limited,MCOAL,25972.0,6,1799.0
26060,Southeastern Coalfields Limited,MCOAL,25972.0,6,1799.0
26061,Eastern Coalfields Limited,MCOAL,25972.0,6,1799.0
26062,coal Mine Plan and Design Institute,MCOAL,25972.0,6,1799.0
26063,Bharat Coking Coal Limited BCCL,MCOAL,25976.0,6,1799.0
26064,Central Coalfields Limited,MCOAL,25976.0,6,1799.0
26065,Mahanadi Coalfields Limited,MCOAL,25976.0,6,1799.0
26066,Northern Coalfields Limited,MCOAL,25976.0,6,1799.0
26067,Western Coalfields Limited,MCOAL,25976.0,6,1799.0
26068,Southeastern Coalfields Limited,MCOAL,25976.0,6,1799.0
26069,Eastern Coalfields Limited,MCOAL,25976.0,6,1799.0
26070,coal Mine Plan and Design Institute,MCOAL,25976.0,6,1799.0
26071,Bharat Coking Coal Limited BCCL,MCOAL,25980.0,6,1799.0
26072,Central Coalfields Limited,MCOAL,25980.0,6,1799.0
26073,Mahanadi Coalfields Limited,MCOAL,25980.0,6,1799.0
26074,Northern Coalfields Limited,MCOAL,25980.0,6,1799.0
26075,Western Coalfields Limited,MCOAL,25980.0,6,1799.0
26076,Southeastern Coalfields Limited,MCOAL,25980.0,6,1799.0
26077,Eastern Coalfields Limited,MCOAL,25980.0,6,1799.0
26078,coal Mine Plan and Design Institute,MCOAL,25980.0,6,1799.0
26079,Bharat Coking Coal Limited BCCL,MCOAL,25960.0,6,1799.0
26080,Central Coalfields Limited,MCOAL,25960.0,6,1799.0
26081,Mahanadi Coalfields Limited,MCOAL,25960.0,6,1799.0
26082,Northern Coalfields Limited,MCOAL,25960.0,6,1799.0
26083,Western Coalfields Limited,MCOAL,25960.0,6,1799.0
26084,Southeastern Coalfields Limited,MCOAL,25960.0,6,1799.0
26085,Eastern Coalfields Limited,MCOAL,25960.0,6,1799.0
26086,coal Mine Plan and Design Institute,MCOAL,25960.0,6,1799.0
26087,Bharat Coking Coal Limited BCCL,MCOAL,25984.0,6,1799.0
26088,Central Coalfields Limited,MCOAL,25984.0,6,1799.0
26089,Mahanadi Coalfields Limited,MCOAL,25984.0,6,1799.0
26090,Northern Coalfields Limited,MCOAL,25984.0,6,1799.0
26091,Western Coalfields Limited,MCOAL,25984.0,6,1799.0
26092,Southeastern Coalfields Limited,MCOAL,25984.0,6,1799.0
26093,Eastern Coalfields Limited,MCOAL,25984.0,6,1799.0
26094,coal Mine Plan and Design Institute,MCOAL,25984.0,6,1799.0
26095,Bharat Coking Coal Limited BCCL,MCOAL,25988.0,6,1799.0
26096,Central Coalfields Limited,MCOAL,25988.0,6,1799.0
26097,Mahanadi Coalfields Limited,MCOAL,25988.0,6,1799.0
26098,Northern Coalfields Limited,MCOAL,25988.0,6,1799.0
26099,Western Coalfields Limited,MCOAL,25988.0,6,1799.0
26100,Southeastern Coalfields Limited,MCOAL,25988.0,6,1799.0
26101,Eastern Coalfields Limited,MCOAL,25988.0,6,1799.0
26102,coal Mine Plan and Design Institute,MCOAL,25988.0,6,1799.0
26103,Environment Related,MCOAL,7263.0,2,1799.0
26104,Registration related,DOSIR,25798.0,3,599.0
26105,Recognition and registration related,DOSIR,25767.0,3,599.0
26106,Recognition and registration related,DOSIR,25799.0,3,599.0
26107,"Water pollution, Air pollution and Soil pollution and clearance related issue",MCOAL,26103.0,3,1799.0
26108,Coal India Limited,MCOAL,26107.0,4,1799.0
26109,Neyvali Lignite Ltd.,MCOAL,26107.0,4,1799.0
26110,Singareni Colleries  Company Ltd.,MCOAL,26107.0,4,1799.0
26111,Army,DDESW,22621.0,5,
26112,Navy,DDESW,22621.0,5,
26113,Airforce,DDESW,22621.0,5,
26114,Army,DDESW,22622.0,5,
26115,Navy,DDESW,22622.0,5,
26116,Airforce,DDESW,22622.0,5,
26117,Army,DDESW,22623.0,5,
26118,Navy,DDESW,22623.0,5,
26119,Airforce,DDESW,22623.0,5,
26120,Army,DDESW,22624.0,5,
26121,Navy,DDESW,22624.0,5,
26122,Airforce,DDESW,22624.0,5,
26123,Army,DDESW,22625.0,5,
26124,Navy,DDESW,22625.0,5,
26125,Airforce,DDESW,22625.0,5,
26126,Army,DDESW,22581.0,4,
26127,Navy,DDESW,22581.0,4,
26128,Airforce,DDESW,22581.0,4,
26129,Army,DDESW,22582.0,4,
26130,Navy,DDESW,22582.0,4,
26131,Airforce,DDESW,22582.0,4,
26132,Army,DDESW,22583.0,4,
26133,Navy,DDESW,22583.0,4,
26134,Airforce,DDESW,22583.0,4,
26135,Army,DDESW,22584.0,4,
26136,Navy,DDESW,22584.0,4,
26137,Airforce,DDESW,22584.0,4,
26138,Army,DDESW,22626.0,5,
26139,Navy,DDESW,22626.0,5,
26140,Airforce,DDESW,22626.0,5,
26141,Army,DDESW,22627.0,5,
26142,Navy,DDESW,22627.0,5,
26143,Airforce,DDESW,22627.0,5,
26144,Army,DDESW,22628.0,5,
26145,Navy,DDESW,22628.0,5,
26146,Airforce,DDESW,22628.0,5,
26147,Army,DDESW,22629.0,5,
26148,Navy,DDESW,22629.0,5,
26149,Airforce,DDESW,22629.0,5,
26150,Army,DDESW,22630.0,5,
26151,Navy,DDESW,22630.0,5,
26152,Airforce,DDESW,22630.0,5,
26153,Army,DDESW,22631.0,5,
26154,Navy,DDESW,22631.0,5,
26155,Airforce,DDESW,22631.0,5,
26156,Army,DDESW,22632.0,5,
26157,Navy,DDESW,22632.0,5,
26158,Airforce,DDESW,22632.0,5,
26159,Army,DDESW,22633.0,5,
26160,Navy,DDESW,22633.0,5,
26161,Airforce,DDESW,22633.0,5,
26162,Army,DDESW,22634.0,5,
26163,Navy,DDESW,22634.0,5,
26164,Airforce,DDESW,22634.0,5,
26165,Bharat Coking Coal Limited BCCL,MCOAL,26108.0,5,1799.0
26166,Central Coalfields Limited,MCOAL,26108.0,5,1799.0
26167,Mahanadi Coalfields Limited,MCOAL,26108.0,5,1799.0
26168,Northern Coalfields Limited,MCOAL,26108.0,5,1799.0
26169,Western Coalfields Limited,MCOAL,26108.0,5,1799.0
26170,Southeastern Coalfields Limited,MCOAL,26108.0,5,1799.0
26171,Eastern Coalfields Limited,MCOAL,26108.0,5,1799.0
26172,coal Mine Plan and Design Institute,MCOAL,26108.0,5,1799.0
26173,Matters related to Information Technology and e-Governance (IT-eG),DOSIR,22550.0,2,1799.0
26180,Administration,MOSJE,6253.0,2,1799.0
26181,"Media, Monitoring and Social Auditing",MOSJE,6253.0,2,1701.0
26184,Finance related matter,MOSJE,6253.0,2,1706.0
26185,Matters related to Commissions,MOSJE,6253.0,2,1799.0
26189,PMAY - URBAN/ Housing For All (HFA) Division,DOURD,2426.0,2,
26190,"Matter related to PMAY (Urban) , Payment of subsidy etc.",DOURD,26189.0,3,
26191,Complaint/request for PMAY,DOURD,26190.0,4,
26192,Complaint regarding payment of subsidy,DOURD,26190.0,4,
26193,Delhi Division,DOURD,2426.0,2,
26194,"Matter related to UT of Delhi, DDA, MCD,NDMC, Jal Board, DUAC, Raj Ghat Samadhi, NBCC etc.",DOURD,26193.0,3,
26195,Policy and establishment matter of DDA,DOURD,26194.0,4,
26196,Matter related to GNCTD,DOURD,26194.0,4,
26197,Matter related to NDMC,DOURD,26194.0,4,
26198,Matter related o Delhi Jal Board,DOURD,26194.0,4,
26199,Matter related to MCD,DOURD,26194.0,4,
26200,Master plan 2021,DOURD,26194.0,4,
26201,Regularisation of unauthorised colony,DOURD,26194.0,4,
26202,Matter related to DUAC,DOURD,26194.0,4,
26203,Matter related to Raj Ghat Samadhi,DOURD,26194.0,4,
26204,Matter related to NBCC,DOURD,26194.0,4,
26205,Matter related to Rent Control in Delhi,DOURD,26194.0,4,
26206,Educational Development,MOSJE,6253.0,2,1799.0
26207,Social Defence,MOSJE,6253.0,2,801.0
26208,Social Empowerment,MOSJE,6253.0,2,801.0
26209,Economic Empowerment,MOSJE,6253.0,2,801.0
26210,Social Protection,MOSJE,6253.0,2,801.0
26211,Matters related to Autonomous Bodies,MOSJE,6253.0,2,1799.0
26212,Miscellaneous,MOSJE,6253.0,2,1799.0
26213,Establishment,MOSJE,26180.0,3,1799.0
26214,General Administration,MOSJE,26180.0,3,1799.0
26215,Legal Matters,MOSJE,26180.0,3,1799.0
26216,Vigilance,MOSJE,26180.0,3,1799.0
26217,Coordination,MOSJE,26180.0,3,1799.0
26218,Parliament,MOSJE,26180.0,3,1799.0
26219,Integrated Finance division and Budget,MOSJE,26184.0,3,1706.0
26220,PAO,MOSJE,26184.0,3,1706.0
26221,National Fellowship for OBC Students (NF-OBC),MOSJE,26206.0,3,1799.0
26222,Construction of Hostels for OBC Boys and Girls,MOSJE,26206.0,3,1799.0
26223,Dr. Ambedkar Scheme of Interest Subsidy on Educational Loan for Overseas Studies for OBCs and EBCs,MOSJE,26206.0,3,1799.0
26224,Pre- Matric Scholarships Scheme for Scheduled Castes and Others,MOSJE,26206.0,3,1799.0
26225,Post-Matric Scholarship for SC students,MOSJE,26206.0,3,1799.0
26226,Central Sector Scholarship of Top Class Education for SC Students,MOSJE,26206.0,3,1799.0
26227,National Overseas scholarship,MOSJE,26206.0,3,1799.0
26228,National Fellowship for Scheduled Caste Students,MOSJE,26206.0,3,1799.0
26229,Free Coaching Scheme for SC and OBC Students,MOSJE,26206.0,3,1799.0
26230,Pre-Matric Scholarship for OBC Students,MOSJE,26206.0,3,1799.0
26231,Scholarships for Higher Education for Young Achievers Scheme (SHREYAS) (OBC and Others),MOSJE,26206.0,3,1799.0
