Id,Code,FieldName,DisplayLable,FieldType,FieldOrder,IsMandatory,DataType,MinDataLength,MaxDataLength,IsVisible,IsSearchable,IsActive
2907,1129,ContactNumber,Contact Number,Textbox,2,True,Alnum,1,150,True,False,True
2908,1129,EmailId,Email ID,Textbox,3,False,Alnum,1,150,True,False,True
2909,1129,TenderNo,Tender Number (if any),Textbox,4,False,Alnum,1,150,True,False,True
2910,1130,Name,Name,Textbox,1,True,Alnum,1,150,True,False,True
2911,1130,Address,Address,Textbox,2,True,Alnum,1,150,True,False,True
2912,1130,ContactDetails,Contact details Grievance(s),Textbox,3,True,Alnum,1,150,True,False,True
2913,1131,RollNo,Roll No. & other details of applicant,Textbox,1,False,Alnum,1,150,True,False,True
2915,1132,DetailsOfFee,Details of Fee paid by individual,Textbox,1,False,Alnum,1,150,True,False,True
2916,1133,Other,Other,Textbox,1,False,Alnum,1,150,True,False,True
2917,1134,BasicDetails,Basic details of applicant,Textbox,1,False,Alnum,1,150,True,False,True
2918,1135,Certificate,Certificate,Textbox,1,False,Alnum,1,150,True,False,True
2919,1136,DetailsOfApplication,Details of application submitted,Textbox,1,False,Alnum,1,150,True,False,True
2920,1137,DetailsOfAppliance,Details of appliance with specifications,Textbox,1,False,Alnum,1,150,True,False,True
2921,1138,Testing,Testing,Textbox,1,False,Alnum,1,150,True,False,True
2922,1139,DetailsOfR&D,Details of R&D project,Textbox,1,False,Alnum,1,150,True,False,True
2923,1140,RegistrationOfAppliance,Registration of appliance,Textbox,1,False,Alnum,1,150,True,False,True
2924,1141,Location,Location details like State/UT to which it relates,Textbox,1,False,Alnum,1,150,True,False,True
2925,1142,EcoNiwasSamhita,Eco Niwas Samhita,Textbox,1,False,Alnum,1,150,True,False,True
2926,1143,DetailsOfStateAgency,Details of State and Agency/organisation,Textbox,1,False,Alnum,1,150,True,False,True
2927,1144,DetailsOfPost,Details of Post envolved,Textbox,1,False,Alnum,1,150,True,False,True
2928,1145,DetailsOfIndividuals,Details of individuals,Textbox,1,False,Alnum,1,150,True,False,True
2929,1146,DetailsOfIndividual,Details of individual and issues involved,Textbox,1,False,Alnum,1,150,True,False,True
2930,1147,ContractualEmployment,Contractual employment,Textbox,1,False,Alnum,1,150,True,False,True
2931,1148,EmploymentRelated,Employment related,Textbox,1,False,Alnum,1,150,True,False,True
2932,1149,ProcurementDetails,Procurement or Tender details,Textbox,1,False,Alnum,1,150,True,False,True
2933,1150,DetailsOfViolations,Details of violations allegged to have been committed,Textbox,1,False,Alnum,1,150,True,False,True
2938,1151,OrganistionAsciated,Organistion Asciated with,Textbox,1,False,Alnum,1,150,True,False,True
2940,1152,EmployeeNo,Employee No along with place of posting required,Textbox,1,True,Alnum,1,150,True,False,True
2941,1153,PPONo,PPO No may be provided,Textbox,1,True,Alnum,1,150,True,False,True
2942,1154,AdvertisementNo,Advertisement no and Registration no may be provided,Textbox,1,True,Alnum,1,150,True,False,True
2943,1155,ContactDetails,Contact details,Textbox,1,False,Alnum,1,150,True,False,True
2944,1155,TenderNo,Tender Number,Textbox,2,True,Alnum,1,150,True,False,True
2946,1156,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2947,1156,StateAndLocation,Name of the Concerned State with Location,Textbox,2,True,Alnum,1,150,True,False,True
2948,1157,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2949,1158,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2950,1158,RetirementDate,Date of Retirement,Textbox,2,True,Alnum,1,150,True,False,True
2951,1158,OfficeRetiredFrom,Office Retired From,Textbox,3,True,Alnum,1,150,True,False,True
2952,1158,OfficeLocation,Location of Office,Textbox,4,True,Alnum,1,150,True,False,True
2953,1158,PPONo,PPO Number,Textbox,5,True,Alnum,1,150,True,False,True
2954,1159,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2955,1159,OfficeName,Name of Office,Textbox,2,False,Alnum,1,150,True,False,True
2956,1160,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2957,1160,ParentName,Name of Parent in case of Compassionate Appointments,Textbox,2,False,Alnum,1,150,True,False,True
2958,1160,ParentOffice,Office name of Parent,Textbox,3,False,Alnum,1,150,True,False,True
2959,1161,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2960,1161,ExamName,Name of Exam,Textbox,2,False,Alnum,1,150,True,False,True
2961,1161,RecruitingAgency,Recruiting Agency,Textbox,3,False,Alnum,1,150,True,False,True
2962,1162,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2963,1162,OfficeName,Name of Office,Textbox,2,False,Alnum,1,150,True,False,True
2964,1162,Group,Group (A/B/C/D),Textbox,3,False,Alnum,1,150,True,False,True
2969,1163,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2970,1163,AgencyName,Agency to whom tender was awarded,Textbox,2,False,Alnum,1,150,True,False,True
2971,1163,TenderDate,Date of Tender,Textbox,3,False,Alnum,1,150,True,False,True
2972,1163,TenderPurpose,Purpose for which tender awarded,Textbox,4,True,Alnum,1,150,True,False,True
2973,1164,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2974,1164,BillNumber,Bill Number,Textbox,2,False,Alnum,1,150,True,False,True
2975,1164,BillDate,Date of Bill,Textbox,3,False,Alnum,1,150,True,False,True
2976,1165,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2977,1165,BenefeciaryName,Name of Benefeciary,Textbox,2,False,Alnum,1,150,True,False,True
2978,1165,CGHSCardNo,CGHS Card Number,Textbox,3,False,Alnum,1,150,True,False,True
2979,1165,DependentName,Name of Spouse / Dependant,Textbox,4,False,Alnum,1,150,True,False,True
2980,1166,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2981,1166,PurchaseOrder,Please provide purchase order copy,Info,2,False,Alnum,1,150,True,False,True
2982,1167,MinwrOffice,Department/Board/Office,Dropdown,1,True,Alnum,1,150,True,False,True
2983,1167,ContractorName,Name of Contractor,Textbox,2,False,Alnum,1,150,True,False,True
2984,1167,EmployeeName,Name of Employee,Textbox,3,True,Alnum,1,150,True,False,True
2985,1168,DdlThdcil,THDCIL Offices,Dropdown,1,False,Alnum,1,150,True,False,True
2986,1169,DdeswArmyOffice,Regional Office,Dropdown,1,True,Alnum,5,5,True,False,True
2987,1169,ServiceNo,Service No. of ESM,Textbox,2,True,Alnum,1,150,True,False,True
2988,1169,LastRank,Rank Last Held,Textbox,3,True,Alnum,1,150,True,False,True
2989,1169,PPONo,PPO No.,Textbox,4,False,Alnum,1,150,True,False,True
2990,1169,RecordOffice,Concerned Record Office,Textbox,5,False,Alnum,1,150,True,False,True
2991,1170,ServiceNo,Service No. of ESM,Textbox,1,True,Alnum,1,150,True,False,True
2992,1170,LastRank,Rank Last Held,Textbox,2,True,Alnum,1,150,True,False,True
2993,1170,PPONo,PPO No.,Textbox,3,False,Alnum,1,150,True,False,True
2994,1170,RecordOffice,Concerned Record Office,Textbox,4,False,Alnum,1,150,True,False,True
2995,1171,RSB,RSB,Dropdown,1,True,Alnum,5,5,True,False,True
2996,1171,ServiceNo,Service No. of ESM,Textbox,2,True,Alnum,1,150,True,False,True
2997,1171,LastRank,Rank Last Held,Textbox,3,True,Alnum,1,150,True,False,True
2998,1171,PPONo,PPO No.,Textbox,4,False,Alnum,1,150,True,False,True
2999,1171,RecordOffice,Concerned Record Office,Textbox,5,False,Alnum,1,150,True,False,True
3000,1172,Echs,Concerned RC ECHS,Dropdown,1,True,Alnum,5,5,True,False,True
3001,1172,ServiceNo,Service No. of ESM,Textbox,2,True,Alnum,1,150,True,False,True
3002,1172,EsmLocation,Armed Forces where ESM served,Textbox,3,True,Alnum,1,150,True,False,True
3003,1172,LastRank,Rank Last Held,Textbox,4,True,Alnum,1,150,True,False,True
3004,1172,EchsNo,ECHS Membership No.,Textbox,5,True,Alnum,1,150,True,False,True
3005,1172,RegMobile,Registered Mobile No.,Textbox,6,True,Alnum,1,150,True,False,True
3006,1172,ParentPolyclinic,Parent Polyclinic,Textbox,7,True,Alnum,1,150,True,False,True
3007,1173,ServiceNo,Service No. of ESM,Textbox,1,True,Alnum,1,150,True,False,True
3008,1173,EsmLocation,Armed Forces where ESM served,Textbox,2,True,Alnum,1,150,True,False,True
3009,1173,LastRank,Rank Last Held,Textbox,3,True,Alnum,1,150,True,False,True
3010,1173,EchsNo,ECHS Membership No.,Textbox,4,True,Alnum,1,150,True,False,True
3011,1173,RegMobile,Registered Mobile No.,Textbox,5,True,Alnum,1,150,True,False,True
3012,1173,ParentPolyclinic,Parent Polyclinic,Textbox,6,True,Alnum,1,150,True,False,True
3013,1174,EsmId,ESM Identity No / Dependent ID No,Textbox,1,True,Alnum,1,150,True,False,True
3014,1175,EsmId,ESM ID No/ Dependent ID No/ ESM Company Registration ID,Textbox,1,True,Alnum,1,150,True,False,True
3015,1176,CoalandLigniteBlocks,Coal and Lignite Blocks,Textbox,1,True,Alnum,25,100,True,False,True
3016,1176,AllocationandAuction,Allocation and Auction,Textbox,2,True,Alnum,25,100,True,False,True
3017,1176,Sustainibility,Sustainibility,Textbox,3,True,Alnum,25,100,True,False,True
3018,1176,CoalProductionandDistribution,Coal  Production and Distribution,Textbox,4,True,Alnum,25,100,True,False,True
3019,1176,AppointmentRelated,Appointment Related,Textbox,5,True,Alnum,25,100,True,False,True
3020,1176,ServiceMattersandWelfare,Service Matters and Welfare,Textbox,6,True,Alnum,25,100,True,False,True
3021,1176,QualityandGradingofCoal,Quality and Grading of Coal,Textbox,7,True,Alnum,25,100,True,False,True
3022,1176,CoalControllerOrganisationRelated,Coal Controller Organisation Related,Textbox,8,True,Alnum,25,100,True,False,True
3023,1176,MiningPlanRelatedMatters,Mining Plan Related Matters,Textbox,9,True,Alnum,25,100,True,False,True
3024,1176,CMPFO,CMPFO,Textbox,10,True,Alnum,25,100,True,False,True
3025,1176,DemandSupplyandForecasting,Demand Supply and Forecasting,Textbox,11,True,Alnum,25,100,True,False,True
3026,1176,BoardLevelAppointments,Board Level Appointments,Textbox,12,True,Alnum,25,100,True,False,True
3027,1176,CentralSectorSchemes,Central Sector Schemes,Textbox,13,True,Alnum,25,100,True,False,True
3028,1177,CityName,Name of City,Textbox,1,False,Alnum,1,150,True,False,True
3029,1177,State,State,Textbox,2,False,Alnum,1,150,True,False,True
3030,1177,Bank,Bank,Textbox,3,False,Alnum,1,150,True,False,True
3031,1178,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3032,1178,RetirementDate,Retirement Date,Textbox,2,False,Alnum,0,100,True,False,True
3033,1178,Postfromwhichretiered,Post from which retiered,Textbox,3,False,Alnum,0,100,True,False,True
3034,1178,Service,Service,Textbox,4,False,Alnum,0,100,True,False,True
3035,1178,GroupA/B/C,Group A/B/C,Textbox,5,False,Alnum,0,100,True,False,True
3036,1178,Department/Ministryfromwhereretried,Department/Ministry from where retried,Textbox,6,False,Alnum,0,100,True,False,True
3037,1179,DomicileState,Domicile State,Textbox,1,False,Alnum,0,100,True,False,True
3038,1180,Nameoftheapplicant,Name of the applicant,Textbox,1,False,Alnum,0,100,True,False,True
3039,1181,ApplicationID,Application ID,Textbox,1,False,Alnum,0,100,True,False,True
3040,1181,EmailAddress,Email Address,Textbox,2,False,Alnum,0,100,True,False,True
3041,1181,State,State,Textbox,3,False,Alnum,0,100,True,False,True
3042,1181,CentralSharereceived,Central Share received,Textbox,4,False,Alnum,0,100,True,False,True
3043,1181,Statesharereceived,State share received,Textbox,5,False,Alnum,0,100,True,False,True
3044,1182,Nameoftheapplicant,Name of the applicant,Textbox,1,False,Alnum,0,100,True,False,True
3045,1182,ApplicationID,Application ID,Textbox,2,False,Alnum,0,100,True,False,True
3046,1182,EmailAddress,Email Address,Textbox,3,False,Alnum,0,100,True,False,True
3047,1182,State,State,Textbox,4,False,Alnum,0,100,True,False,True
3048,1182,CentralSharereceived,Central Share received,Textbox,5,False,Alnum,0,100,True,False,True
3049,1182,Statesharereceived,State share received,Textbox,6,False,Alnum,0,100,True,False,True
3050,1183,Selection,Selection,Textbox,1,False,Alnum,0,100,True,False,True
3051,1183,Scholarship,Scholarship,Textbox,2,False,Alnum,0,100,True,False,True
3052,1183,Otherinformation,Other information,Textbox,3,False,Alnum,0,100,True,False,True
3053,1184,NameofCountry,Name of Country,Textbox,1,False,Alnum,0,100,True,False,True
3054,1184,Selectionyearandnameoftheuniversityanddetailsofcourse,Selection year and name of the university and details of course,Textbox,2,False,Alnum,0,100,True,False,True
3055,1185,NameofCountry,Name of Country,Textbox,1,False,Alnum,0,100,True,False,True
3056,1185,Selectionyearandnameoftheuniversityanddetailsofcourse,Selection year and name of the university and details of course,Textbox,2,False,Alnum,0,100,True,False,True
3057,1186,NameofCountry,Name of Country,Textbox,1,False,Alnum,0,100,True,False,True
3058,1186,Selectionyearandnameoftheuniversityanddetailsofcourse,Selection year and name of the university and details of course,Textbox,2,False,Alnum,0,100,True,False,True
3059,1187,Selectionyear,Selection year,Textbox,1,False,Alnum,0,100,True,False,True
3060,1187,NameoftheUniversity,Name of the University,Textbox,2,False,Alnum,0,100,True,False,True
3061,1187,Detailsofcourse,Details of course,Textbox,3,False,Alnum,0,100,True,False,True
3062,1188,Selection,Selection,Textbox,1,False,Alnum,0,100,True,False,True
3063,1188,Scholarship,Scholarship,Textbox,2,False,Alnum,0,100,True,False,True
3064,1188,Otherinformation,Other information,Textbox,3,False,Alnum,0,100,True,False,True
3065,1189,Selection,Selection,Textbox,1,False,Alnum,0,100,True,False,True
3066,1189,Scholarship,Scholarship,Textbox,2,False,Alnum,0,100,True,False,True
3067,1189,Otherinformation,Other information,Textbox,3,False,Alnum,0,100,True,False,True
3068,1190,DomicileState,Domicile State,Textbox,1,False,Alnum,0,100,True,False,True
3069,1191,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3070,1191,Nameofthecomplainantifotherthanthevictim,Name of the complainant if other than the victim,Textbox,2,False,Alnum,0,100,True,False,True
3071,1191,Statetowhichvictimbelongs,State to which victim belongs,Textbox,3,False,Alnum,0,100,True,False,True
3072,1191,Categoryofthevictim,Category of the victim,Textbox,4,False,Alnum,0,100,True,False,True
3073,1191,"Complaintreferenceofthecallcentre,ifany.(14566)orFIRrefernceNumber","Complaint reference of the call centre, if any. (14566) or FIR refernce Number",Textbox,5,False,Alnum,0,100,True,False,True
3074,1192,Nameofthevictim,Name of the victim,Textbox,1,False,Alnum,0,100,True,False,True
3075,1192,Nameofthecomplainantifotherthanthevictim,Name of the complainant if other than the victim,Textbox,2,False,Alnum,0,100,True,False,True
3076,1192,Statetowhichvictimbelongs,State to which victim belongs,Textbox,3,False,Alnum,0,100,True,False,True
3077,1192,Categoryofthevictim,Category of the victim,Textbox,4,False,Alnum,0,100,True,False,True
3078,1193,Nameofthevictim,Name of the victim,Textbox,1,False,Alnum,0,100,True,False,True
3079,1193,Nameofthecomplainantifotherthanthevictim,Name of the complainant if other than the victim,Textbox,2,False,Alnum,0,100,True,False,True
3080,1193,Statetowhichvictimbelongs,State to which victim belongs,Textbox,3,False,Alnum,0,100,True,False,True
3081,1193,Briefdescriptionofthematter,Brief description of the matter,Textbox,4,False,Alnum,0,100,True,False,True
3082,1194,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3083,1194,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3084,1194,Others,Others,Textbox,3,False,Alnum,0,100,True,False,True
3085,1195,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3086,1195,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3087,1195,others,others,Textbox,3,False,Alnum,0,100,True,False,True
3088,1196,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3089,1196,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3090,1196,others,others,Textbox,3,False,Alnum,0,100,True,False,True
3091,1197,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3092,1197,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3093,1197,others,others,Textbox,3,False,Alnum,0,100,True,False,True
3094,1198,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3095,1198,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3096,1198,others,others,Textbox,3,False,Alnum,0,100,True,False,True
3097,1199,Name,Name,Textbox,1,False,Alnum,0,100,True,False,True
3098,1199,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3099,1199,others,others,Textbox,3,False,Alnum,0,100,True,False,True
3100,1200,Villagewithcode,Village with code,Textbox,1,False,Alnum,0,100,True,False,True
3101,1200,GramPanchayatwithcode,Gram Panchayat with code,Textbox,2,False,Alnum,0,100,True,False,True
3102,1200,Districtwithcode,District with code,Textbox,3,False,Alnum,0,100,True,False,True
3103,1200,State,State,Textbox,4,False,Alnum,0,100,True,False,True
3104,1200,Year,Year,Textbox,5,False,Alnum,0,100,True,False,True
3105,1201,Year,Year,Textbox,1,False,Alnum,0,100,True,False,True
3106,1201,State,State,Textbox,2,False,Alnum,0,100,True,False,True
3107,1201,District,District,Textbox,3,False,Alnum,0,100,True,False,True
3108,1201,Project,Project,Textbox,4,False,Alnum,0,100,True,False,True
3109,1202,Year,Year,Textbox,1,False,Alnum,0,100,True,False,True
3110,1202,Ministry/Department,Ministry/Department,Textbox,2,False,Alnum,0,100,True,False,True
3111,1202,University/Institute,University/Institute,Textbox,3,False,Alnum,0,100,True,False,True
3112,1202,District,District,Textbox,4,False,Alnum,0,100,True,False,True
3113,1202,Block,Block,Textbox,5,False,Alnum,0,100,True,False,True
3114,1202,Location,Location,Textbox,6,False,Alnum,0,100,True,False,True
3115,1202,Boys'Hostel/Girls'Hostel,Boys' Hostel/Girls' Hostel,Textbox,7,False,Alnum,0,100,True,False,True
3116,1203,NameofNGO/Indiviual,Name of NGO/Indiviual,Textbox,1,False,Alnum,0,100,True,False,True
3117,1203,TypeofProject,Type of Project,Textbox,2,False,Alnum,0,100,True,False,True
3118,1203,"Acknowledgenumber,ifany","Acknowledge number, if any",Textbox,3,False,Alnum,0,100,True,False,True
3119,1203,Others,Others,Textbox,4,False,Alnum,0,100,True,False,True
3120,1204,NameofNGO/indiviual,Name of NGO/indiviual,Textbox,1,False,Alnum,0,100,True,False,True
3121,1204,TypeofProject,Type of Project,Textbox,2,False,Alnum,0,100,True,False,True
3122,1204,"Acknowledgenumber,ifany","Acknowledge number, if any",Textbox,3,False,Alnum,0,100,True,False,True
3123,1204,Others,Others,Textbox,4,False,Alnum,0,100,True,False,True
3124,1205,name,name,Textbox,1,False,Alnum,0,100,True,False,True
