OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-18T00:00:00.000+0000,,श्रीमान् जी जांच आख्या सादर सेवा में प्रेषित है आवेदक श्री राजेन्द्र सिंह उपरोक्त द्वारा दिए गये शिकायती प्रार्थना पत्र में अंकित तथ्यों की जांच की गयी जांच व उपलब्ध अभिलेखों के अवलोकन परिशीलन से पाया गया कि आवेदक श्री राजेन्द्र पुत्र विजय विजय सिंह ग्राम बिहुनीकला थाना मुस्करा जनपद हमीरपुर का मूल निवासी है आवेदक द्वारा पूर्व में दिनांक 11.11.2022 को इंडियन बैंक आफ इण्डिया शाखा मुस्करा में किसान क्रेडिट कार्ड कृषि ऋण हेतु आवेदन किया गया जिसमे आवेदक को बैंक द्वारा खाता संख्या 7338660464 जिसमें 3250000रूपये स्वीकृत किया गया था किन्तु जब बैंक कर्मी द्वारा आवेदक के सिविल को चैक किया गया तो आवेदक के सिविल में अन्य एक खाता किसान क्रेडिट कार्ड कृषि ऋण संख्या 50333067023 प्रदर्शित हो रहा था जिसमे ऋण राशि 318000थी जिसे बैंक कर्मी द्वारा खाता संख्या 7338660464 से संख्या 50333067023की शेष राशि स्थानान्तरण कर संख्या 50333067023 को बंद कर दिया गया जब आवेदक को ज्ञात हुआ कि आवेदक के खाते को कोई रुपया नहीं तब आवेदक द्वारा बैंक जाकर शिकायत किया गया तब बैंक कर्मी द्वारा पुनः उक्त खाते को चैक किया गया तो पाया गया कि तकनीकि त्रुटि के कारण आवेदक बैंक सिविल में अन्य खाता संख्या 50333067023 प्रदर्शित हो रहा था वह अन्य किसी व्यक्ति का खाता है जिस सम्बन्ध में उक्त शाखा मैनेजर द्वारा तत्काल अपने उच्चाधिकरियो को मेल का दिया गया बैंक द्वारा बताया गया कि यह एक तकनीकि त्रुटि है आवेदक को बैंक द्वारा उक्त धनराशि ब्याज सहित खाते में भेज दिया गया आवेदक द्वारा उक्त धनराशि प्राप्त कर ली गयी है आवेदक अपने शिकायती प्रार्थना पत्र पर कोई पुलिस कार्यवाही नहीं चाहता है
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Pushpa (DATA ENTRY OPERATOR),,,2023-02-14T00:00:00.000+0000,, Thanks for your suggestions.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-14T00:00:00.000+0000,,"अधीनस्थ अधिकारी के स्तर पर निस्तारित महोदय, प्रार्थना पत्र पर जॉंच करायी गयी, जॉंच आख्या संलग्न कर सेवा में प्रेषित है प्रकरण निक्षेपित करने की कृपा करें"
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"CMHL_Backend1, Backend",,,2023-02-13T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"डॉ श्रीवाश शर्मा, सचिव",,,2023-03-18T00:00:00.000+0000,,Closed
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ankit Mishra (DEO),,,2023-02-15T00:00:00.000+0000,,---
DGRPF (DG RPF),,,2023-02-23T00:00:00.000+0000,, Please see the attached.
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-13T00:00:00.000+0000,,"श्रीमान् जी जांच आख्या सादर सेवा में प्रेषित है सन्दर्भित प्रकरण की जांच के क्रम में आवेदिका श्रीमती नीलम पत्नी कल्लू अनुरागी निवासी ग्राम टोला थाना राठ जनपद हमीरपुर द्वारा दिये गये शिकायती प्रा0पत्र में अंकित आरोपोंतथ्यों की जांच की गई एवं जांच के मध्य थाना राठ के अवलोकन से पाया गया कि दिनांक 20.01.2023 को आवेदिका के पति कल्लू अनुरागी द्वारा विपक्षी ऊदल अनुरागी व उसकी पत्नी के साथ मारपीट की गई थी जिस कारण विपक्षी ऊदल के हाथ में चोट आ गई थी तत्पश्चात विपक्षीवादी मुकदमा श्री ऊदल अनुरागी पुत्र डरौला निवासी ग्राम टोला थाना राठ ने दिनांक 20.01.2023 को तहरीरी सूचना पर थाना राठ पर मु0अ0सं038.2023 धारा 323.504.506 आईपीसी बनाम कल्लू अनुरागी पुत्र बिन्दा निवासी ग्राम टोला थाना राठ के विरुद्ध पंजीकृत कराया जिसकी विवेचना व0उ0नि0 श्री पंधारी सरोज थाना राठ द्वारा ग्रहण कर सम्पादित की जा रही है विवेचना प्रचलित है उक्त तथ्यों के परिशीलन से पाया गया कि अभियोग उपरोक्त में आवेदिका का पति कल्लू अनुरागी नामजद अभियुक्त है आवेदिका द्वारा अपने पति के बचाव हेतु पेशबन्दी में निराधार आरोप लगाकर प्रा0पत्र दिया जाना प्रतीत होता है 
 प्र0नि0विवेचक थाना राठ को पृथक से निर्देशित किया गया कि शीघ्र ही विवेचना का गुण दोष के आधार पर निस्तारण करना सुनिश्चित करें"
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-20T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-20T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-28T00:00:00.000+0000,,प्रकरण की विषयवस्तु स्पष्ट नही है
,,,2023-01-26T00:00:00.000+0000,,
,,,2023-02-12T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-12T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-17T00:00:00.000+0000,,"आख्या सादर सेवा में प्रेषित है श्रीमान जी,
आख्या सादर सेवा में प्रेषित है"
